ID,Title,Year,Rating,Director,Creators,Cast,Genre,Duration,ContentRating,Summary
b-1713,The New World,1/13/2005,6.7,Terrence Malick,Terrence Malick,Colin Farrell^Q'Orianka Kilcher^Christopher Plummer^Christian Bale,Drama^Action & Adventure^Romance,2 hr. 30 min.,PG-13,ambitious soldier of fortune - are torn between the undeniable requirements of their civic duty and the inescapable demands of the human heart.
b-1714,Neverwas,9/9/2005,4.4,Joshua Michael Stern,Joshua Michael Stern,Aaron Eckhart^Ian McKellen^Brittany Murphy^William Hurt,Mystery & Suspense^Drama,1 hr. 42 min.,PG-13,"(Nick Nolte) a successful but reclusive children's author whose book ""Neverwas"" became a remarkable critical and popular success. For all his talent and success Pierson was haunted by mental illness and drug addiction and after leaving Millwood he committed suicide with young Zach finding the body. Ever since his mother (Jessica Lange) has been bitter and blamed Zach for Pierson's death and he's come to Millbrook looking for answers and closure regarding his dad. While working with the patients at Millwood Riley strikes up a friendship with Gabriel (Ian McKellen) a charming older man with a poor connection to reality who was friendly with Pierson when they were both in treatment there; Riley also renews his childhood friendship with Maggie Blake (Brittany Murphy) a Millwood intern who was powerfully affected by ""Neverwas"" when she was young. Neverwas is the first feature film from writer and director Joshua Michael Stern."
b-1715,New York Doll,10/28/2005,7.3,Greg Whiteley,NULL,Arthur Kane^Steven Patrick Morri...^David Johansen^Sylvain Sylvain,Documentary^Musical & Performing Arts^Special Interest,1 hr. 18 min.,PG-13,"A recovering alcoholic and converted Mormon Arthur ""Killer"" Kane reunites with his old band the New York Dolls after 30 years."
b-1716,Nine Lives,10/14/2005,6.7,Rodrigo Garca,Rodrigo Garca,Glenn Close^Robin Wright^Holly Hunter^Sissy Spacek,Drama,1 hr. 55 min.,R,daughter Maria (Dakota Fanning) to a cemetery as they visit the graves of their family members. Ruth (Sissy Spacek) is a married woman contemplating an affair while visiting Henry (Aidan Quinn) in his hotel room. Diana (Robin Wright Penn) unexpectedly runs into an old boyfriend Damian (Jason Isaacs) while shopping for groceries. Camilla (Kathy Baker) is a hospital patient awaiting surgery for cancer. Samantha (Amanda Seyfried) is a teenage girl who helps look after her handicapped father Larry (Ian McShane). Sandra (Elpidia Carrillo) is a female prison inmate who is expecting a visit from her children. Sonia (Holly Hunter) lashes out at her boyfriend Martin (Stephen Dillane) when she finds out he's been cheating on her. And Lorna (Amy Brenneman) has an unexpectedly moving encounter with her ex-husband Andrew (William Fichtner) as she pays her respects to his second wife who has just passed away. Nine Lives premiered at the 2005 Sundance Film Festival.
b-1717,No Direction Home: Bob Dylan,7/21/2005,8.2,Martin Scorsese,NULL,Bob Dylan^Paul Nelson^Dick Kangas^B.J. Rolfzen,Musical & Performing Arts^Documentary,3 hr. 29 min.,Unrated,him during this time period including Joan Baez and fellow songwriter Pete Seeger. The film debuted on PBS stations around the country on September 26 2005.
b-1718,North Country,10/21/2005,6.6,Niki Caro,Clara Bingham^Laura Leedy^Michael Seitzman,Charlize Theron^Frances McDormand^Sissy Spacek^Woody Harrelson,Drama,2 hr. 7 min.,R,This true story centers on Lori Jenson who took a job at a Minnesota iron mine in 1975. She and other female miners endured harassment from male co-workers ranging from verbal taunts to pornographic graffiti and worse. Jenson eventually filed suit in 1984 and won a landmark legal decision.
b-1719,Our Very Own,6/22/2005,N,Cameron Watson,Cameron Watson,Allison Janney^Keith Carradine^Cheryl Hines^Jason Ritter,Art House & International^Drama,1 hr. 49 min.,Unrated,special guest. Melora (Autumn Reeser) has dreams of following Locke's path to stardom from meager beginnings and hopes to meet the actress to pick her brain/get discovered. Her best friend Clancy (Jason Ritter) has enough real-world problems to worry about between falling in love with Melora and watching his parents (Keith Carradine and Allison Janney) fight over their impending bankruptcy and his father's drinking problem. Their friends Ray (Derek Carter) and Bobbie (Hilarie Burton) just want to get a car to find something to do in Nashville while musical theater aficionado Glen (Michael McKee) begins wondering if he is coming of age differently than his friends. As the town starts to buzz with the excitement of the festival the characters must face the decisions that will affect their futures. Cheryl Hines and Beth Grant also appear in supporting performances. Janney was nominated for a 2005 Independent Spirit Award for Best Supporting Actress.
b-1720,The Pacifier,3/4/2005,3.7,Adam Shankman,Thomas Lennon^Robert Ben Garant,Vin Diesel^Lauren Graham^Faith Ford^Brittany Snow,Action & Adventure^Kids & Family^Comedy,1 hr. 35 min.,PG,now been assigned to protect Julie (Faith Ford) the scientist's widow as well as her four children Zoe (Brittany Snow) Seth (Max Thieriot) Lulu (Morgan York) and baby Peter (Kegan Hoover and Logan Hoover). Wolf has had years of military experience in some of the most dangerous places on Earth but he doesn't know much about raising kids and he soon discovers his new job demands he be a nanny as much as a bodyguard. The Pacifier also co-stars Brad Garrett Lauren Graham and Carol Kane.
b-1721,The Perfect Man,6/17/2005,3.3,Mark Rosman,Gina Wendkos,Hilary Duff^Heather Locklear^Aria Wallace^Chris Noth,Comedy^Romance,1 hr. 40 min.,PG,Uncle Ben (Chris Noth) as the face behind the e-mails notes and gifts. Holly must resort to increasingly desperate measures to keep the ruse alive and protect her mom's newfound happiness...almost missing the real perfect man when he does come along.
b-1722,Popstar,1/1/2005,NULL,Richard Gabai,Timothy Barton,Aaron Carter^Adrianne Palicki^Alana Austin^Erin Tanner,Kids & Family^Romance^Comedy,1 hr. 34 min.,PG,Teen singing sensation Aaron Carter brings down the house as a hot young rocker who must pass high school or miss a summer tour and forfeit his spot in a popular boy band. He enlists the aid of a nerdy 16-year-old tutor (Alana Austin) and love blooms. Former teen idols David Cassidy and Leif Garrett costar as Carter's manager and a school janitor respectively. Tom Bosley Tracy Scoggins Vanessa Angel Stella Stevens Mary Elise Deena Dill.
b-1723,Pretty Persuasion,8/12/2005,5,Marcos Siega,Skander Halim,Evan Rachel Wood^Ron Livingston^James Woods^Jane Krakowski,Drama^Comedy,1 hr. 50 min.,R,that Kimberly holds a bit of a grudge over the fact Brittany is now dating Troy (Stark Sands) Kimberly's former boyfriend. When Randa (Adi Schnall) an exchange student from the Middle East arrives at school Kimberly is asked to show her around and soon she's giving her the inside scoop on the school's social hierarchy. Kimberly Brittany and Randa like most of the girls at school don't much care for Mr. Anderson (Ron Livingston) a teacher who doesn't make much of a secret of his lust for the female student body though he doesn't do much besides look. Kimberly decides to do something about Mr. Anderson by fabricating a story that he has had inappropriate contact with her Brittany and Randa and it doesn't take long for the matter to become a local scandal though it does end up backfiring on Kimberly in time. Pretty Persuasion also features supporting performances from Selma Blair Jane Krakowski and Michael Hitchcock.
b-1724,Prime,10/28/2005,5.6,Ben Younger,Ben Younger,Uma Thurman^Meryl Streep^Bryan Greenberg^Jon Abrahams,Drama^Comedy,1 hr. 45 min.,PG-13,David is only 23 years old. After discussing the burgeoning romance during one of their weekly sessions Lisa urges Rafi to take a plunge with David and not be afraid to seek out the companionship she needs. However there's something about David that Lisa doesn't know -- he's her son. Rafi doesn't know that Lisa is David's mother either and both psychiatrist and patient are thrown for a loop when they learn the truth. Prime was originally intended to star Sandra Bullock as Rafi but she dropped out of the project shortly before filming began reportedly due to disagreements with the director over the script with Thurman taking her place.
b-1725,The Producers,12/16/2005,5.8,Mel Brooks,Mel Brooks^Thomas Meehan,Nathan Lane^Matthew Broderick^Uma Thurman^Will Ferrell,Musical & Performing Arts^Comedy,2 hr. 14 min.,PG-13,"Broderick) notices that Bialystock raised more money than he spent for one show and points out that if one raised enough money for a show that closed in one night you could make more off a flop than a hit. This strikes Bialystock as a brilliant scheme and he decides to give it a try persuading Bloom to join him in staging the world's greatest flop. After discovering a truly vile script -- ""Springtime for Hitler"" a musical set in the Third Reich written by neo-Nazi pigeon fancier Franz Liebkind (Will Ferrell) -- and giving a key role to the secretary Ulla (Uma Thurman) a drop-dead gorgeous blonde with only a tenuous understanding of the English language Bialystock and Bloom are certain they have the disaster they need for their plan to work. But the scheme unexpectedly goes wrong when ""Springtime for Hitler"" becomes a ""so bad it's good"" hit. Mel Brooks co-wrote the screenplay for The Producers as well as producing it but directorial chores were handed over to Susan Stroman who also directed the Broadway show; Nathan Lane and Matthew Broderick also repeated their roles from the Broadway production. ~ Mark Deming Rovi"
b-1726,Proof,9/16/2005,6.4,James D. Stern,David Auburn^Rebecca Miller,Gwyneth Paltrow^Anthony Hopkins^Jake Gyllenhaal^Hope Davis,Drama,1 hr. 39 min.,PG-13,price her estranged sister arrives to help settle their father's affairs.
b-1727,Racing Stripes,1/14/2005,4.9,Frederik Du Chau,David Schmidt,Bruce Greenwood^Hayden Panettiere^M. Emmet Walsh^Wendie Malick,Drama^Kids & Family^Comedy,1 hr. 41 min.,PG,a cranky Shetland Pony named Tucker and Franny a wise old goat who keeps the family in line. Goose a deranged big-city pelican that's hiding out in the sticks until the heat dies down in Jersey joins the group. The un-aptly named bloodhound Lightening keeps a lazy eye on goings-on at the farm - in between naps. The Walsh farm borders the Turfway Racetrack where highly skilled thoroughbreds compete for horse racing's top honor the ultra-prestigious Kentucky Crown. From the first moment Stripes lays eyes on the track he's hooked--he knows that if he could just get the chance he could leave all those other horses in the dust. What he doesn't know is--he's not exactly a horse. But with characteristic zeal he devotes himself to training for the big time with a little help from Tucker who has coached a host of champion racehorses in the past.
b-1728,Rebound,7/1/2005,3.7,Steve Carr,Ed Decter^John J. Strauss^Scott Moore^Jon Lucas^John Lucas,Martin Lawrence^Wendy Raquel Robinso...^Breckin Meyer^Horatio Sanz,Comedy,1 hr. 27 min.,PG,coaching the basketball team at the middle school he used to attend only to discover his players are a handful of misfits and losers with no skill on the court. Can McCormick mold the kids into a winning team -- and make himself into a better man along the way? Rebound also stars Wendy R. Robinson Breckin Meyer Horatio Sanz Megan Mullally and Patrick Warburton.
