ID,Title,Year,Rating,Director,Creators,Cast,Genre,Duration,ContentRating,Summary
a-1210,Cherry Falls,2000-08-25,5.0,Geoffrey Wright,Ken Selden,Brittany Murphy^Jay Mohr^Michael Biehn,Comedy^Horror^Mystery^Thriller,92 min,R,A psychotic serial slasher starts a bloodthirsty murder rampage at Cherry Falls high school that only kills the local high school virgins. This leads to the local teenage population organising a sex party in order to lose their virginity and thus no longer be targets...
a-1211,Chinese Coffee,2000-09-02,7.4,Al Pacino,Ira Lewis^Ira Lewis,Al Pacino^Jerry Orbach^Susan Floyd,Drama,99 min,R,When aging unsuccessful Greenwich Village writer Harry Levine is fired from his job as restaurant doorman he calls on friend and mentor Jake ostensibly to collect a long-standing debt. Harry takes the opportunity to solicits his opinion on his latest manuscript a work of semi-fiction based on their longtime friendship. Although he initially denies having read it Jake later attacks it on aesthetic grounds and deep-seated feelings of betrayal and jealousy surface resulting in a traumatic confrontation.
a-1212,Chocolat,2001-01-19,7.3,Lasse Hallstr̦m,Joanne Harris^Robert Nelson Jacobs,Juliette Binoche^Judi Dench^Alfred Molina,Drama^Romance,121 min,PG-13,When a single mother and her six-year-old daughter move to rural France and open a chocolate shop - with Sunday hours - across the street from the local church they are met with some skepticism. But as soon as they coax the townspeople into enjoying their delicious products they are warmly welcomed.
a-1213,Chuck & Buck,2000-08-04,6.6,Miguel Arteta,Mike White,Mike White^Chris Weitz^Lupe Ontiveros,Comedy^Drama,96 min,R,Buck is a man-child who has lived his existence in a life of Romper Room kindergarten collages and lollipops. When his mother dies suddenly Buck remembers his old childhood friend Chuck with whom he feels a need to reconnect after having invited him to his mother's funeral. Buck treks out to Los Angeles where Chuck an up-and-coming music record executive is living his life. Buck ends up developing an obsession with Chuck and begins stalking him.
a-1214,The Contender,2000-10-13,7.0,Rod Lurie,Rod Lurie,Joan Allen^Gary Oldman^Jeff Bridges,Drama^Thriller,126 min,R,A political thriller about Laine Hanson a senator who is nominated to become Vice President following the death of the previous office holder. During the confirmation process Laine is the victim of a vicious attack on her personal life in which stories of sexual deviancy are spread. She is torn as to whether she should fight back or stick to her high principles and refuse to comment on the allegations.
a-1215,Coyote Ugly,2000-08-04,5.6,David McNally,Gina Wendkos,Piper Perabo^Adam Garcia^John Goodman,Comedy^Drama^Music^Romance,100 min,PG-13,Sexy romantic comedy about a girl in her early 20s named Violet Sanford going to NYC to pursue a dream of becoming a songwriter. Violet gets a "day" job as a bar maid at a nightclub called Coyote Ugly. Coyote Ugly is the city's newest hot spot where the employees are a team of sexy resourceful women that provoke the clientele and press with their mischief.
a-1216,The Crew,2000-08-25,5.6,Michael Dinner,Barry Fanaro,Richard Dreyfuss^Burt Reynolds^Dan Hedaya,Crime^Comedy,88 min,PG-13,Four former made men struggling to get by in a rundown Miami hotel come up with a plot to drive out all of the young tenants that are slowly taking over the beach-front hotel and driving up their rent. Taking a man that was found dead on the beach they arrange what appears to a mob hit and provide a note that says more killings are to occur. Unfortunately the old man they use turns out to be the senile father of a drug lord. The drug lord declares war on the killers of his father thinking it was an action of his enemies. A stripper learns of the old men's involvement and threatens to squeal on them unless they kill her stepmother. Meanwhile one man searches for his long-lost daughter who is the investigating police officer trying to divest herself from her crumb fellow officer and former boyfriend.
a-1217,The Crossing,2014-12-02,6.2,John Woo,Hui-Ling Wang,Takeshi Kaneshiro^Ziyi Zhang^Hye-kyo Song,Drama,129 min,NULL,In the midst of the Chinese Revolution during the late 1940s couples flee to the island of Taiwan.
a-1218,Cruel Intentions 2,2001-03-13,4.3,Roger Kumble,Roger Kumble,Robin Dunne^Sarah Thompson^Keri Lynn Pratt,Drama,87 min,R,A few years before the events depicted in the 1999 film. It follows the lives of rich step siblings Sebastian Valmont and Kathryn Merteuil as they playfully manipulate the people surrounding them at their exclusive New York prep school.
a-1219,Dinosaur,2000-05-19,6.4,Eric Leighton,Thom Enriquez^John Harrison,D.B. Sweeney^Julianna Margulies^Samuel E. Wright,Animation^Adventure^Family^Sci-Fi^Thriller,82 min,PG,During an attack on a pack of Iguanodon an egg is separated and ends up with the possession of a group of lemurs. The lemurs care for this egg and the young creature born from it which they call Aladar. When a meteor shower hits earth Aladar and his family must leave their homeland. Away from home and as close to danger as they have ever been they meet up with a huge group of dinosaurs led by Kron and Bruton. All together they are trying to reach the nesting grounds but it's not going to be easy.
a-1220,Down to You,2000-01-21,4.9,Kris Isacsson,Kris Isacsson,Freddie Prinze Jr.^Julia Stiles^Selma Blair,Comedy^Drama^Romance,91 min,PG-13,This light-hearted romantic comedy centers tells of love sought found lost and found again revolving around the lives of two college students in New York City. Sophomore Al Connelly meets the girl of his dreams freshman Imogen and true love abounds. The two engage on a whirlwind courtship--they pick a song eat a cake together even make love. But Imogen's fear of lost youth causes her to push away from Al and they go their separate ways. Al attempts to rebound from the relationship determined to forget Imogen and he goes to desperate measures to do so. The story is told from the points of view of both Al and Imogen.
a-1221,Dr. T and the Women,2000-10-13,4.6,Robert Altman,Anne Rapp,Richard Gere^Helen Hunt^Farrah Fawcett,Comedy^Drama^Romance,122 min,R,Dr. Sullivan Travis "Dr. T." is a wealthy Dallas gynecologist for some of the wealthiest women in Texas who finds his idealist life beginning to fall apart starting when his wife Kate suffers a nervous breakdown and is committed to the state mental hospital. Dr. T's eldest daughter Dee Dee is planning to go through with her approaching wedding despite the secret that she's a lesbian and is romantically involved with Marilyn the maid of honor. Dr T's youngest daughter Connie is a conspiracy theorist freak who has her own agenda to everything while Dr. T's loyal secretary Carolyn has romantic feelings for him which are not mutual. Dr. T's sister-in-law Peggy meddles in every situation she stumbles into while one woman Bree a golf instructor is the only one who offers him any comfort and salvation.
a-1222,Dracula 2000,2000-12-22,4.9,Patrick Lussier,Joel Soisson^Patrick Lussier,Gerard Butler^Justine Waddell^Jonny Lee Miller,Horror^Thriller,99 min,R,In the millenium version of this classic Gothic horror we find Abraham Van Helsing (Plummer) who has tangled with Count Dracula (Butler) in the past working as an English antiques dealer. Simon (Miller) is a vampire hunter in training under his apprenticeship. Van Helsing and Simon travel from London to New Orleans to rescue Van Helsing's daughter Mary (Waddell) from the family's life long nemesis - Dracula.
a-1223,Drowning Mona,2000-03-03,5.6,Nick Gomez,Peter Steinfeld,Danny DeVito^Bette Midler^Neve Campbell,Crime^Mystery^Comedy,96 min,PG-13,Mona Dearly a spiteful loud-mouthed unpopular woman dies when the car she is driving plunges off a cliff and into a river near the small upstate New York town where she lives. Wyatt Rash the local police chief investigates and suspects foul play in Mona's death. The whole town are suspects including Wyatt's daughter Ellen who is about to marry landscape artist Bobby Calzone whose business was suffering from his lazy business partner Jeff Mona's slow-witted son as well as waitress Rona Mace who was having an affair with Mona's husband.
a-1224,Dude Where's My Car?,2000-12-15,5.5,Danny Leiner,Philip Stark,Ashton Kutcher^Seann William Scott^Jennifer Garner,Comedy,83 min,PG-13,Jesse and Chester two bumbling stoners wake up one morning from a night of partying and cannot remember where they parked their car which prompts them on a journey to find it and along the way they encounter a variety of people who include their angry girlfriends Wilma and Wanda whose house they trashed an angry street gang a transexual stripper hounding them for a suitcase full of stolen money a cult of alien seeking fanatics and a group of aliens in human form looking for a mystical device that could save or destroy the world.
a-1225,Duets,2000-09-15,6.0,Bruce Paltrow,John Byrum,Huey Lewis^Gwyneth Paltrow^Paul Giamatti,Comedy^Drama^Music,112 min,R,Duets is a road-trip comedy which revolves around the little known world of karaoke and the whimsical characters who inhabit it. There's the struggling singer who dreams of making it to the big time a frustrated salesman who ends up on an unexpected road trip the dysfunctional family performers which includes a con-artist and his long lost daughter and an escaped convict with the voice of an angel. All roads lead to Omaha site of a national karaoke competition where this motley group of singers and stars come together for a blow-out sing-off.
a-1226,Dungeons & Dragons,2000-12-08,3.6,Courtney Solomon,Topper Lilien^Carroll Cartwright,Justin Whalin^Jeremy Irons^Zoe McLellan,Action^Adventure^Comedy^Fantasy,107 min,PG-13,The Empire of Izmer has long been a divided land. The Mages - an elite group of magic-users - rule whilst the lowly commoners are powerless. Izmer's young Empress Savina wants equality and prosperity for all but the evil Mage Profion is plotting to depose her and establish his own rule. The Empress possesses a scepter which controls Izmer's Golden Dragons. To challenge her rule Profion must have the scepter and tricks the Council of Mages into believing Savina is unfit to hold it. Knowing that Profion will bring death and destruction to Izmer Savina must find the legendary Rod of Savrille a mythical rod that has the power to control Red Dragons a species even mightier than the Gold. Enter two thieves Ridley and Snails who unwittingly become instrumental in Savina's search for the Rod. Joined by a feisty Dwarf named Elwood and helped by the Empress's expert tracker the Elf Norda the young heroes go in search of the Rod of Savrille. From the deadly maze of the Thieves Guild...
