route_type,cco_st,streetwidt,roadway_typ,edit_date,STAIR_ST,st,marg_wharf,feat_type_id,record_st,street_nm,build_stat,borough
Gen_use,,80,Surface St,,,,No,1,,Murdock Avenue,Improved,Queens
Gen_use,,70,Surface St,,,,,1,,Park Place,Improved,Brooklyn
Gen_use,,50,Surface St,,,,,1,,Ditmars Street,Improved,Brooklyn
Mjr_st,,50,Surface St,,,,,1,,Arthur Kill Road,Improved,Staten Island
Mjr_st,,70,Surface St,,,,,1,,Malcolm X Boulevard,Improved,Brooklyn
Mjr_st,,100,Surface St,,,,,1,,3 Avenue,Improved,Manhattan
Other,Y,60,Surface St,,N,,N,0,True,Annfield Court,Improved,Staten Island
Gen_use,,50,Surface St,,,,No,1,,Sage Street,Improved,Queens
Gen_use,,60,Surface St,,,,No,1,,92 Street,Improved,Queens
Gen_use,,50,Surface St,,,,No,1,,142 Street,Improved,Queens
Gen_use,,47,Surface St,,,,,1,,Ashworth Avenue,Unimproved,Staten Island
Gen_use,,50,Surface St,,,,,1,,Pine Street,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,West 5 Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Ocean Terrace,Improved,Staten Island
Gen_use,,50,Surface St,,,,,1,,Havenwood Road,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Vogel Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Seneca Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Schenck Avenue,Improved,Brooklyn
Mjr_st,,>100,Surface St,,,,,1,,Flatbush Avenue,Improved,Brooklyn
Gen_use,,70,Surface St,,,,,1,,Wilson Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,81 Street,Improved,Queens
Other,N,,Surface St,,N,,N,0,,Edinboro Road,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Gravett Road,Improved,Queens
Gen_use,,50,Surface St,,,,,1,,Parkinson Avenue,Improved,Staten Island
Gen_use,,80,Surface St,,,,,1,,101 Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,State Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,226 Street,Improved,Queens
Gen_use,N,80,Surface St,,,,,1,,Ascan Avenue,Improved,Queens
Gen_use,,70,Surface St,,,,,1,,St. Edwards Street,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,Avenue N,Improved,Brooklyn
Gen_use,,45,Surface St,,,,,1,,South Railroad Avenue,Improved,Staten Island
Gen_use,,50,Surface St,,,,No,1,,108 Drive,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,Avenue T,Improved,Brooklyn
Artrl,,Unknown,Surface St,,,,No,1,,Robert F. Kennedy Bridge,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Brigham Street,Improved,Brooklyn
Mjr_st,,80,Surface St,,,,,1,,Amboy Road,Improved,Staten Island
Gen_use,,48.35-49.89,Surface St,,,,,1,,Old Slip,Improved,Manhattan
Gen_use,N,60,Surface St,,N,,N,1,,161 Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Eldert Lane,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,19 Avenue,Improved,Brooklyn
Gen_use,,63,Surface St,,,,,1,,Front Street,Improved,Brooklyn
Gen_use,,95,Surface St,,,,No,1,,34 Avenue,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Meisner Avenue,Part_improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,East 5 Street,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,Navy Street,Improved,Brooklyn
Mjr_st,,70,Surface St,,,,,1,,Forest Avenue,Improved,Staten Island
Gen_use,,50,Surface St,,,,No,1,,23 Terrace,Improved,Queens
Mjr_st,,70,Surface St,,,,,1,,Flushing Avenue,Improved,Brooklyn
Gen_use,,50,Surface St,,,,No,1,,130 Road,Improved,Queens
Mjr_st,,70,Surface St,,,,,1,,Arden Avenue,Improved,Staten Island
Gen_use,,50,Surface St,,,,,1,,Elbe Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Lurting Avenue,Improved,Bronx
Gen_use,,60,Surface St,,,,,1,,Bayard Street,Improved,Brooklyn
Mjr_st,,80,Surface St,,,,No,1,,Guy R. Brewer Boulevard,Improved,Queens
Gen_use,,70,Surface St,,,,,1,,Wilson Avenue,Improved,Brooklyn
Gen_use,,50,Surface St,,,,,1,,Boundary Avenue,Improved,Staten Island
Gen_use,,80,Surface St,,,,,1,,43 Street,Improved,Queens
Gen_use,,70,Surface St,,,,,1,,Brooklyn Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Victor Street,Unimproved,Staten Island
Gen_use,,60,Surface St,,,,,1,,50 Street,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,Avenue L,Improved,Brooklyn
Gen_use,,80,Surface St,,,,No,1,,133 Avenue,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,East 9 Street,Improved,Brooklyn
Mjr_st,,100,Surface St,,,,,1,,Manhattan College Parkway,Improved,Bronx
Gen_use,,70,Surface St,,,,,1,,Marcus Garvey Boulevard,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,Bath Avenue,Improved,Brooklyn
Mjr_st,,70,Surface St,,,,,1,,Malcolm X Boulevard,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,74 Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Palmetto Street,Improved,Brooklyn
Gen_use,,20,Surface St,,,,,1,,Beacon Court,Improved,Brooklyn
Mjr_st,,100,Surface St,,,,,1,,65 Street,Improved,Brooklyn
Gen_use,,70,Surface St,,,,,1,,Montgomery Street,Improved,Brooklyn
Gen_use,,70,Surface St,,,,,1,,Canarsie Road,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Glenmore Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Dresden Place,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,East 83 Street,Improved,Manhattan
Gen_use,,60,Surface St,,,,No,1,,60 Street,Improved,Queens
Gen_use,,50,Surface St,,,,No,1,,68 Avenue,Improved,Queens
Other,,,Surface St,,N,,N,0,True,Wakefield Avenue,Unimproved,Staten Island
Gen_use,,64.5,Surface St,,,,,1,,Morton Street,Improved,Manhattan
Gen_use,,70,Surface St,,,,,1,,Saratoga Avenue,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,Avenue Y,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Engert Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,150 Street,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,Avenue J,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Drumgoole Road West,Improved,Staten Island
Mjr_st,,80,Surface St,,,,No,1,,154 Street,Improved,Queens
Gen_use,,Unknown,Surface St,,,,,1,,Captain Patrick J. Brown Walk,Improved,Manhattan
Gen_use,,80,Surface St,,,,,1,,Frost Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Renee Place,Improved,Staten Island
Gen_use,,70,Surface St,,,,,1,,Washington Avenue,Improved,Bronx
Gen_use,,35,Surface St,,,,,1,,Clermont Place,Improved,Staten Island
Gen_use,,60,Surface St,,,,No,1,,95 Street,Improved,Queens
Gen_use,,>90,Surface St,,,,,1,,Lafayette Avenue,Improved,Brooklyn
Other,Y,,Surface St,,N,,N,0,True,West Drive,Improved,Queens
Gen_use,,75,Surface St,,,,,1,,35 Avenue,Improved,Queens
Gen_use,,70,Surface St,,,,,1,,Riverdale Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Milford Street,Improved,Brooklyn
Gen_use,,50,Surface St,,,,No,1,,Lloyd Road,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,12 Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,33 Street,Improved,Brooklyn
Gen_use,,57.2-57.7,Surface St,,,,,1,,Bleecker Street,Improved,Manhattan
Other,,,Surface St,,,,,0,False,Morris Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Noll Street,Improved,Brooklyn
Gen_use,,39-43.4,Surface St,,,,,1,,Pearl Street,Improved,Manhattan
Gen_use,,70,Surface St,,,,,1,,Riverdale Avenue,Improved,Brooklyn
Mjr_st,,76,Surface St,,,,,1,,Broad Street,Improved,Staten Island
Other,,,Surface St,,,,,0,,Ottavio Promenade,Improved,Staten Island
Gen_use,,50,Surface St,,,,No,1,,164 Place,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Belmont Avenue,Improved,Brooklyn
Gen_use,,58,Surface St,,,,,1,,Jane Street,Improved,Manhattan
Gen_use,,60,Surface St,,,,,1,,68 Street,Improved,Brooklyn
Artrl,,100,Surface St,,,,,1,,Park Row,Improved,Manhattan
Mjr_st,,80,Surface St,,,,,1,,Bedford Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Meadow Street,Improved,Brooklyn
Mjr_st,,100,Surface St,,,,,1,,4 Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Figurea Avenue,Improved,Staten Island
Gen_use,,80,Surface St,,,,,1,,Avenue M,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,Avenue T,Improved,Brooklyn
Gen_use,,52,Surface St,,,,,1,,Kent Street,Unimproved,Staten Island
Mjr_st,,100,Surface St,,,,,1,,4 Avenue,Improved,Brooklyn
Gen_use,,70,Surface St,,,,,1,,Old Town Road,Improved,Staten Island
Gen_use,,50,Surface St,,,,,1,,Lawrence Avenue,Improved,Brooklyn
Gen_use,,Unknown,Surface St,,,,,1,,Kimmel Road,Improved,Manhattan
Gen_use,,60,Surface St,,,,,1,,Nevins Street,Improved,Brooklyn
Other,Y,60,Surface St,,N,,N,0,True,Wards Point Avenue,Improved,Staten Island
Gen_use,,80,Surface St,,,,No,1,,111 Avenue,Improved,Queens
Other,Y,,Surface St,,N,,N,0,True,Manor Road,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,East 65 Street,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,Avenue K,Improved,Brooklyn
Gen_use,,80,Surface St,,,,No,1,,Overbrook Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Ainsworth Avenue,Improved,Staten Island
Other,,,Surface St,,,,,0,,Charles Place,Improved,Staten Island
Mjr_st,,100,Surface St,,,,,1,,Bowery,Improved,Manhattan
Gen_use,,70,Surface St,,,,,1,,Fort Greene Place,Improved,Brooklyn
Gen_use,,50,Surface St,,,,,1,,Girard Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Brookfield Avenue,Unimproved,Staten Island
Gen_use,,60,Surface St,,,,No,1,,212 Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Oakville Street,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Canal Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,213 Street,Improved,Queens
Gen_use,,40,Surface St,,,,No,1,,Gull Court,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,Hollywood Avenue,Improved,Bronx
Gen_use,,60,Surface St,,,,,1,,139 Avenue,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,West 237 Street,Improved,Bronx
Other,N,,Surface St,,N,,N,0,,9 Avenue,Improved,Bronx
Gen_use,,80,Surface St,,N,,N,1,,Sutter Avenue,Unimproved,Queens
Gen_use,,80,Surface St,,,,,1,,Tompkins Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,Frisco Avenue,Improved,Queens
Other,Y,70,Surface St,,,,,0,True,Victory Boulevard,Improved,Staten Island
Gen_use,,61,Surface St,,,,No,1,,150 Street,Improved,Queens
Gen_use,,50,Surface St,,,,,1,,Maybury Avenue,Unimproved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Seton Avenue,Improved,Bronx
Gen_use,,80,Surface St,,,,,1,,9 Avenue,Improved,Brooklyn
Gen_use,,50,Surface St,,,,,1,,Jefferson Avenue,Improved,Staten Island
Gen_use,,35-35.4,Surface St,,,,,1,,Platt Street,Improved,Manhattan
Gen_use,,50,Surface St,,,,,1,,Hillcrest Street,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Stevenson Place,Unimproved,Staten Island
Gen_use,,"Unknown, >80",Surface St,,,,No,1,,Liberty Avenue,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,Tennyson Drive,Improved,Staten Island
Gen_use,,80,Surface St,,,,,1,,Getz Avenue,Part_improved,Staten Island
Gen_use,,60,Surface St,,,,No,1,,118 Avenue,Improved,Queens
Other,,,Surface St,,,,,0,,Delray Court,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Buffalo Street,Improved,Staten Island
Gen_use,,50,Surface St,,,,No,1,,103 Drive,Improved,Queens
Mjr_st,,80,Surface St,,,,,1,,East New York Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,West 16 Street,Improved,Brooklyn
Other,,,Surface St,,,,,0,,Ramsey Lane,Improved,Staten Island
Mjr_st,,>140,Surface St,,,,,1,,Kings Highway,Improved,Brooklyn
Gen_use,,50,Surface St,,,,No,1,,66 Drive,Improved,Queens
Gen_use,,50,Surface St,,,,,1,,Gouverneur Place,Improved,Bronx
Gen_use,,80,Surface St,,,,No,1,,Marathon Parkway,Improved,Queens
Other,,Unknown,Surface St,,N,,N,0,,Shore Road,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,Holten Avenue,Part_improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Crystal Street,Improved,Brooklyn
Gen_use,,70,Surface St,,,,,1,,Kosciuszko Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Debevoise Street,Improved,Brooklyn
Gen_use,,50,Surface St,,,,,1,,Bear Street,Improved,Staten Island
Gen_use,,60,Surface St,,,,No,1,,68 Place,Improved,Queens
Gen_use,,60,Surface St,,,,No,1,,3 Avenue,Improved,Queens
Gen_use,,60,Surface St,,,,No,1,,120 Street,Improved,Queens
Gen_use,,50,Surface St,,,,No,1,,37 Avenue,Improved,Queens
Gen_use,,60,Surface St,,,,No,1,,127 Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,East 18 Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,West 180 Street,Improved,Bronx
Mjr_st,,100,Surface St,,,,,1,,West 57 Street,Improved,Manhattan
Gen_use,,60,Surface St,,,,No,1,,221 Street,Improved,Queens
Gen_use,,50,Surface St,,,,,1,,218 Street,Improved,Queens
Mjr_st,,100,Surface St,,,,No,1,,Hillside Avenue,Improved,Queens
Gen_use,,70,Surface St,,,,,1,,Bronx River Avenue,Unimproved,Bronx
Gen_use,,50,Surface St,,,,,1,,Olive Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,89 Avenue,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Fulton Street,Improved,Brooklyn
Artrl,,100,Surface St,,,,,1,,Boston Road,Improved,Bronx
Gen_use,,60,Surface St,,,,,1,,Nassau Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,201 Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Dikeman Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Seguine Place,Unimproved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Sheraden Avenue,Improved,Staten Island
Gen_use,,70,Surface St,,,,,1,,St. John'S Place,Improved,Brooklyn
Gen_use,,50,Surface St,,,,,1,,Jackson Street,Improved,Manhattan
Gen_use,,60,Surface St,,,,,1,,Himrod Street,Improved,Brooklyn
Gen_use,,47,Surface St,,,,,1,,Wyona Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Bryant Avenue,Improved,Bronx
Gen_use,,60,Surface St,,,,,1,,Portage Avenue,Improved,Staten Island
Gen_use,,50,Surface St,,,,,1,,Orange Street,Improved,Brooklyn
Artrl,,78,Surface St,,,,,1,,East Broadway,Improved,Manhattan
Gen_use,,Unknown,Surface St,,,,,1,,North Gannon Avenue,Improved,Staten Island
Gen_use,,80,Surface St,,,,,1,,Seaver Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,East 49 Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Redgrave Avenue,Improved,Staten Island
Mjr_st,,80,Surface St,,,,,1,,Arthur Kill Road,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Galloway Avenue,Improved,Staten Island
Gen_use,,70,Surface St,,,,,1,,South Oxford Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,East 105 Street,Improved,Brooklyn
Gen_use,,80,Surface St,,,,No,1,,63 Avenue,Improved,Queens
Mjr_st,,60,Surface St,,,,,1,,Euclid Avenue,Improved,Brooklyn
Gen_use,,70,Surface St,,,,,1,,Guyon Avenue,Improved,Staten Island
Gen_use,,80,Surface St,,,,,1,,East 102 Street,Improved,Manhattan
Gen_use,,80,Surface St,,,,,1,,Alverson Avenue,Part_improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,74 Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Norman Place,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Shotwell Avenue,Improved,Staten Island
Gen_use,,70,Surface St,,,,,1,,Henry Street,Improved,Manhattan
Gen_use,,70,Surface St,,,,,1,,93 Avenue,Improved,Queens
Artrl,,127,Surface St,,,,,1,,Franklin D. Roosevelt Drive,Improved,Manhattan
Gen_use,,50,Surface St,,,,,1,,Pacific Street,Unimproved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Bay 17 Street,Improved,Brooklyn
Gen_use,,50-60,Surface St,,,,,1,,State Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,85 Street,Improved,Queens
Mjr_st,,70,Surface St,,,,,1,,Stuyvesant Avenue,Improved,Brooklyn
Gen_use,,55,Surface St,,,,,1,,Adams Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Conover Street,Improved,Brooklyn
Gen_use,,50,Surface St,,,,,1,,East 157 Street,Improved,Bronx
Gen_use,,80,Surface St,,,,,1,,Willoughby Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,148 Avenue,Improved,Queens
Mjr_st,,78,Surface St,,,,,1,,Bay 8 Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Gravesend Neck Road,Improved,Brooklyn
Gen_use,,50,Surface St,,,,No,1,,107 Avenue,Improved,Queens
Other,Y,80,Surface St,,N,,N,0,True,Woodvale Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Bayard Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Oak Street,Unimproved,Brooklyn
Other,,,Surface St,,,,,0,,Leeward Lane,Improved,Bronx
Gen_use,,70,Surface St,,,,No,1,,147 Street,Improved,Queens
Gen_use,,60,Surface St,,,,No,1,,97 Street,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,New York Avenue,Improved,Brooklyn
Gen_use,,100,Surface St,,,,,1,,5 Avenue,Improved,Manhattan
Gen_use,N,100,Surface St,,N,,N,1,,Shore Drive,Unimproved,Bronx
Gen_use,,80,Surface St,,,,,1,,Avenue A,Improved,Manhattan
Gen_use,,60,Surface St,,,,,1,,Jay Street,Improved,Brooklyn
Gen_use,,70,Surface St,,,,No,1,,84 Drive,Improved,Queens
Gen_use,N,60,Surface St,,N,,N,1,,77 Street,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,East 24 Street,Improved,Brooklyn
Gen_use,,Unknown,Surface St,,N,,N,1,,233 Place,Unimproved,Queens
Gen_use,,40,Surface St,,,,,1,,St. Adalbert Place South,Improved,Staten Island
Mjr_st,,100,Surface St,,,,,1,,Prospect Park West,Improved,Brooklyn
Gen_use,,54,Surface St,,,,No,1,,Beach 84 Street,Improved,Queens
Mjr_st,,100,Surface St,,,,,1,,West 230 Street,Improved,Bronx
Artrl,,38,Surface St,,,,,1,,Midtown Tunnel Approach,Improved,Manhattan
Gen_use,,Unknown,Surface St,,,,No,1,,Aberdeen Road,Improved,Queens
Gen_use,,50,Surface St,,,,,1,,Village Road South,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Beard Street,Part_improved,Staten Island
Gen_use,,80,Surface St,,,,No,1,,Cloverdale Boulevard,Improved,Queens
Gen_use,,70,Surface St,,,,No,1,,150 Street,Improved,Queens
Gen_use,,40,Surface St,,,,,1,,Locust Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,East 12 Street,Improved,Brooklyn
Mjr_st,,80,Surface St,,,,,1,,West 207 Street,Improved,Manhattan
Gen_use,,75,Surface St,,,,,1,,Carteret Street,Improved,Staten Island
Artrl,,210,Surface St,,,,,1,,Ocean Parkway,Improved,Brooklyn
Gen_use,,50,Surface St,,,,,1,,Huntington Street,Improved,Brooklyn
Gen_use,,39.8-40,Surface St,,,,,1,,Morris Street,Improved,Manhattan
Gen_use,,>75,Surface St,,,,No,1,,77 Avenue,Improved,Queens
Gen_use,,20,Surface St,,,,,1,,Frank Court,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,Rockaway Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Ward Avenue,Improved,Bronx
Gen_use,,70,Surface St,,,,,1,,Van Buren Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,East 37 Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,156 Street,Improved,Queens
Gen_use,,50,Surface St,,,,,1,,Matilda Avenue,Improved,Bronx
Gen_use,,60,Surface St,,,,,1,,Emerald Street,Unimproved,Brooklyn
Artrl,,110,Surface St,,,,,1,,Eastern Parkway,Improved,Brooklyn
Other,,,Surface St,,N,,N,0,True,Capelian Street,Unimproved,Staten Island
Mjr_st,,80,Surface St,,,,,1,,18 Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Kiswick Street,Improved,Staten Island
Gen_use,,50,Surface St,,,,,1,,Jane Street,Improved,Manhattan
Gen_use,,60,Surface St,,,,,1,,Leonard Street,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,Bedford Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,42 Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Riegelmann Street,Improved,Staten Island
Other,,,Surface St,,N,,N,0,,Julieann Court,Improved,Staten Island
Gen_use,,80,Surface St,,,,,1,,7 Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Henderson Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Ionia Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Bay Terrace,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,East 21 Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Eldert Lane,Unimproved,Brooklyn
Gen_use,,70,Surface St,,,,,1,,Buffalo Avenue,Improved,Brooklyn
Gen_use,,50,Surface St,,,,,1,,Ryder Avenue,Improved,Brooklyn
Gen_use,,50,Surface St,,,,No,1,,245 Street,Improved,Queens
Gen_use,,50,Surface St,,,,,1,,Underhill Avenue,Unimproved,Bronx
Gen_use,,50,Surface St,,,,No,1,,70 Avenue,Improved,Queens
Gen_use,,70,Surface St,,,,No,1,,193 Street,Improved,Queens
Gen_use,,49.8-50.1,Surface St,,,,,1,,Christopher Street,Improved,Manhattan
Gen_use,,60,Surface St,,,,,1,,Sandalwood Drive,Improved,Staten Island
Gen_use,,Unknown,Surface St,,,,,1,,Juniper Boulevard North,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Union Street,Improved,Brooklyn
Gen_use,,50,Surface St,,,,,1,,Chicago Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Emerald Street,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,Avenue O,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,Schenectady Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Stockholm Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,No,1,,166 Street,Improved,Queens
Gen_use,,65,Surface St,,,,,1,,Foster Road,Improved,Staten Island
Gen_use,,50,Surface St,,,,,1,,Theresa Place,Improved,Staten Island
Gen_use,,80,Surface St,,,,,1,,Tiffany Street,Improved,Bronx
Other,Y,80,Surface St,,N,,N,0,True,Huguenot Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,,1,,Mosely Avenue,Improved,Staten Island
Gen_use,,80,Surface St,,,,,1,,Avenue I,Improved,Brooklyn
Gen_use,,70,Surface St,,,,,1,,Kingston Avenue,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,Schenectady Avenue,Improved,Brooklyn
Gen_use,,80,Surface St,,,,No,1,,163 Avenue,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Van Dyke Street,Improved,Brooklyn
Gen_use,,100,Surface St,,,,,1,,Riverside Drive,Improved,Manhattan
Gen_use,,50,Surface St,,,,No,1,,52 Drive,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,Bay 25 Street,Improved,Brooklyn
Gen_use,,80,Surface St,,,,,1,,14 Avenue,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Coverly Street,Improved,Staten Island
Mjr_st,,100,Surface St,,,,,1,,Hylan Boulevard,Improved,Staten Island
Gen_use,,80,Surface St,,,,,1,,Thomas S. Boyland Street,Improved,Brooklyn
Gen_use,,50,Surface St,,,,No,1,,153 Street,Improved,Queens
Mjr_st,,100,Surface St,,,,,1,,Hylan Boulevard,Improved,Staten Island
Gen_use,,60,Surface St,,,,No,1,,Beach 75 Street,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,Tennyson Drive,Part_improved,Staten Island
Mjr_st,,100,Surface St,,,,,1,,Eastchester Road,Improved,Bronx
Gen_use,,60,Surface St,,,,,1,,Schley Avenue,Improved,Bronx
Gen_use,,50,Surface St,,,,No,1,,39 Avenue,Improved,Queens
Gen_use,,60,Surface St,,,,,1,,4 Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,Dupont Street,Improved,Brooklyn
Gen_use,,60,Surface St,,,,,1,,West 213 Street,Improved,Manhattan
Gen_use,,50,Surface St,,,,No,1,,178 Place,Improved,Queens
Gen_use,,70,Surface St,,,,,1,,Macdonough Street,Improved,Brooklyn
Other,,47,Surface St,,,,,1,,Davis Avenue,Improved,Staten Island
Gen_use,,60,Surface St,,,,No,1,,North Conduit Avenue,Improved,Queens
Other,Y,60,Surface St,,,,,0,True,Eugene Street,Improved,Staten Island
Gen_use,N,60,Surface St,,N,,N,1,,220 Street,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,12 Avenue,Improved,Brooklyn
Gen_use,N,60,Surface St,,N,,N,1,,233 Street,Improved,Queens
Gen_use,,~80,Surface St,,,,No,1,,Kissena Boulevard,Improved,Queens
Gen_use,,80,Surface St,,,,,1,,Hollywood Avenue,Improved,Bronx
Gen_use,,40,Surface St,,,,,1,,Van Duzer Street,Improved,Staten Island
Mjr_st,,80,Surface St,,,,,1,,Cortelyou Road,Improved,Brooklyn
Mjr_st,,>100,Surface St,,,,,1,,Flatbush Avenue,Improved,Brooklyn
Gen_use,,~60,Surface St,,,,No,1,,66 Avenue,Improved,Queens
