gispropnum,regulation_soccer,t_ball,field_lighted,volleyball,wheelchairfootball,field_number,accessible,adult_football,borough,track_and_field,maintenanceagreement,the_geom,system,ll_baseb_13andolder,surface_type,lacrosse,precinct,ll_baseb_12andunder,cricket,flagfootball,councildistrict,hockey,stlength,pickleball
M099,False,False,False,False,False,02,False,False,M,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94063177515312, 40.84650367661778], [-73.94054465124042, 40.84657169006234], [-73.94062653845678, 40.84663266045682], [-73.94071878217372, 40.84656529793686], [-73.94063177515312, 40.84650367661778]]]]}",M099-BASKETBALL-3,False,Asphalt,False,33.0,False,False,False,10.0,False,134.62326846267248,
M217,False,False,False,False,False,04,False,False,M,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93829232820494, 40.81356664126582], [-73.9382597521207, 40.8136112173589], [-73.93837557445671, 40.81366007547687], [-73.93840815167168, 40.81361550025256], [-73.93829232820494, 40.81356664126582]]]]}",M217-TENNIS-4,False,Asphalt,False,32.0,False,False,False,9.0,False,110.49411173913326,False
R046,False,True,False,False,False,04,False,False,R,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.0841101965426, 40.574851064392234], [-74.08313758477185, 40.57424848197635], [-74.08305606799615, 40.574254066561366], [-74.0825201117391, 40.57467415500728], [-74.08257280507581, 40.57473497371115], [-74.08263269174914, 40.574791790687634], [-74.08269925033494, 40.57484411281318], [-74.08277190394395, 40.574891485727015], [-74.08285002259137, 40.57493350013312], [-74.08293292909974, 40.57496978999565], [-74.0830199026527, 40.57500004064159], [-74.08311019178852, 40.57502399055263], [-74.08320301085828, 40.5750414313682], [-74.08329755420414, 40.575052212378274], [-74.08339300442549, 40.57505623871629], [-74.0834885312057, 40.57505347676348], [-74.08358330666209, 40.57504395053554], [-74.08367650888997, 40.57502774168021], [-74.08376733023447, 40.57500499217269], [-74.0838549808256, 40.57497589710836], [-74.08393870157803, 40.57494071099708], [-74.08401776536179, 40.57489973875657], [-74.0841101965426, 40.574851064392234]]]]}",R046-ZN04-BASEBALL-1,False,Natural,False,122.0,True,False,False,50.0,False,1093.6224499448556,
B129,False,False,False,False,False,06,False,False,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99630379833516, 40.57793399680662], [-73.99613907104558, 40.577949828907016], [-73.99615447764924, 40.57803629234926], [-73.99631920751051, 40.578020460226966], [-73.99630379833516, 40.57793399680662]]]]}",B129-ZN01-HANDBALL-4,False,Asphalt,False,60.0,False,False,False,47.0,False,155.82399389877207,
B008,False,False,False,False,False,01,False,False,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9119124871286, 40.66512094142872], [-73.91192829927665, 40.66518661198735], [-73.91206844943652, 40.66516758232651], [-73.91205339610698, 40.665104812030016], [-73.9119124871286, 40.66512094142872]]]]}",B008-03-BASKETBALL-5,False,Asphalt,False,73.0,False,False,False,41.0,False,126.59718479152404,
B346,False,False,False,False,False,,False,False,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94800267956387, 40.720111163648845], [-73.94789681707958, 40.72012033791091], [-73.9479271491595, 40.720293746607226], [-73.94803067610901, 40.72028383464605], [-73.94800267956387, 40.720111163648845]]]]}",B346-VOLLEYBALL-3,False,,False,94.0,False,False,,33.0,False,185.57950186226915,
X123,False,False,False,False,False,01,False,False,X,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.87274993893686, 40.83759132927128], [-73.87273946950941, 40.837518810798954], [-73.87271590814456, 40.837448086070545], [-73.87267970876552, 40.837380511724035], [-73.8726315637219, 40.83731738342344], [-73.87257239671777, 40.837259912439094], [-73.87250334270006, 40.837209201313804], [-73.87242572655845, 40.83716622132808], [-73.872341037069, 40.8371317980653], [-73.87225089729367, 40.837106590668846], [-73.87215703614235, 40.83709108370761], [-73.87206125520376, 40.83708557363287], [-73.87196538962596, 40.837090166934445], [-73.87187127967532, 40.83710477470658], [-73.87178072923393, 40.837129117104084], [-73.87169547496788, 40.837162727810075], [-73.87161715193241, 40.83720496120045], [-73.87189789304114, 40.83785963934727], [-73.8719665568346, 40.837879729080086], [-73.87274993893686, 40.83759132927128]]]]}",X123-BASEBALL-1,False,Natural,False,43.0,True,False,False,18.0,False,937.3821286008708,
B007,False,False,False,False,False,03,False,False,B,False,True,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.00167927695782, 40.59534220636049], [-74.00157877468264, 40.59528192769737], [-74.00140475073104, 40.595450522210086], [-74.0014063231466, 40.59545146503805], [-74.00150525310292, 40.59551080102442], [-74.00167927695782, 40.59534220636049]]]]}",B007-TENNIS-5,False,Asphalt,False,62.0,False,False,False,47.0,False,227.34429648526256,
Q266,False,False,False,False,False,03,False,False,Q,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.76439955806364, 40.607584737464414], [-73.7642240618641, 40.60759989993975], [-73.7642371931298, 40.607694160497886], [-73.7644111605093, 40.607681033656775], [-73.76439955806364, 40.607584737464414]]]]}",Q266-BASKETBALL-1,False,Asphalt,False,101.0,False,False,False,31.0,False,167.34745037289397,
B008,False,False,False,False,False,01,False,False,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.91415166817936, 40.661993872361215], [-73.91398170346976, 40.662018739231456], [-73.91400086351807, 40.66208899836313], [-73.91417083076351, 40.66206413236705], [-73.91415166817936, 40.661993872361215]]]]}",B008-HANDBALL-1,False,Asphalt,False,73.0,False,False,False,41.0,False,148.32249855598354,
B244,False,False,False,False,False,04,False,False,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97234387188813, 40.6002827286578], [-73.9721869231891, 40.60030020413897], [-73.97220033378231, 40.60037125408959], [-73.97235684850511, 40.60035510045255], [-73.97234387188813, 40.6002827286578]]]]}",B244-HANDBALL-3,False,Asphalt,False,61.0,False,False,False,47.0,False,140.67039203125387,
M045,False,False,False,False,False,03,False,False,M,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95012709459395, 40.76897143695906], [-73.9500221679537, 40.76892625735109], [-73.94994369422494, 40.76903149035625], [-73.95005230744859, 40.769076029574016], [-73.95012709459395, 40.76897143695906]]]]}",M045-HANDBALL-1,False,Asphalt,False,19.0,False,False,False,5.0,False,155.03033986808094,
B239,False,False,False,False,False,04,False,False,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94046400362926, 40.5891551004578], [-73.94028293192835, 40.58914560683239], [-73.9402765851969, 40.58922998167756], [-73.94045771938197, 40.5892385433034], [-73.94046400362926, 40.5891551004578]]]]}",B239-HANDBALL-2,False,Asphalt,False,61.0,False,False,False,48.0,False,162.05586273439647,
Q102,False,False,False,False,False,03,False,False,Q,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.87973421212834, 40.72091606981103], [-73.87972661423227, 40.720842855776645], [-73.87970357422867, 40.72077153649067], [-73.87966569833017, 40.72070398473881], [-73.8796139811341, 40.720641973751064], [-73.87954977847636, 40.72058713214981], [-73.87947477792085, 40.72054089889571], [-73.8793909479259, 40.72050448901762], [-73.87930048938452, 40.720478857543796], [-73.87920577767105, 40.72046467783143], [-73.8791092999527, 40.72046232169092], [-73.87901358774438, 40.720471852112354], [-73.87892115656312, 40.720493017799214], [-73.87883443016533, 40.72052526389405], [-73.87875568727203, 40.72056774272745], [-73.87868699524493, 40.7206193398609], [-73.87863015796357, 40.72067870014455], [-73.87899464415798, 40.721189132925694], [-73.87907155132001, 40.721201756038305], [-73.87973421212834, 40.72091606981103]]]]}",Q102-ZN02-BASEBALL-3,False,Natural,False,104.0,True,False,False,30.0,False,872.6861999497357,
X183,False,False,False,False,False,01,False,False,X,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.82890844127674, 40.82668910653459], [-73.82905004050868, 40.82672949850615], [-73.82908848119868, 40.82665174444234], [-73.82894688211582, 40.82661134981598], [-73.82890844127674, 40.82668910653459]]]]}",X183-HANDBALL-2,False,Concrete,False,45.0,False,False,False,13.0,False,144.24252347221392,
Q122,False,False,False,False,False,01,False,False,Q,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.8720284667667, 40.754552600169305], [-73.87190965516179, 40.754565402088275], [-73.871934796396, 40.754693031788555], [-73.87204951594849, 40.75468069896482], [-73.8720284667667, 40.754552600169305]]]]}",Q122-HANDBALL-2,False,Asphalt,False,115.0,False,False,False,21.0,False,159.39743424054322,
X010,False,False,False,False,False,,False,False,X,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89540460915889, 40.839146757863745], [-73.8955387651097, 40.839192321072495], [-73.89557722875975, 40.839125997598416], [-73.89544226101982, 40.83908175112066], [-73.89540460915889, 40.839146757863745]]]]}",X010-ZN03-HANDBALL-6,False,,False,42.0,False,False,,15.0,False,133.61926820449506,
Q218,False,False,False,False,False,01,False,False,Q,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9335869610062, 40.75671768273951], [-73.93365407547617, 40.756637111775355], [-73.93341879540007, 40.75651961856602], [-73.9333501199564, 40.756602558621545], [-73.9335869610062, 40.75671768273951]]]]}",Q218-TENNIS-3,False,Asphalt,False,114.0,False,False,False,26.0,False,226.31512162598483,
Q359,False,False,False,False,False,04,False,False,Q,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.75785833273292, 40.71257738109031], [-73.75771766760626, 40.71261051311088], [-73.75774703280148, 40.712682698880904], [-73.75788769805933, 40.71264956862575], [-73.75785833273292, 40.71257738109031]]]]}",Q359-HANDBALL-4,False,Asphalt,False,103.0,False,False,False,27.0,False,136.70545838304483,
M263,False,False,False,False,False,02,False,False,M,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97844073904865, 40.73969494906746], [-73.97848327299647, 40.73963879778383], [-73.97841690207676, 40.739610552659016], [-73.97837485064422, 40.73966820335365], [-73.97844073904865, 40.73969494906746]]]]}",M263-BASKETBALL-2,False,Asphalt,False,13.0,False,False,False,2.0,False,89.40207425890438,
X092,True,False,False,False,False,04,False,False,X,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.8952043621921, 40.89510980621541], [-73.89511163445675, 40.89428916040065], [-73.89440212155539, 40.894338025817795], [-73.89449285284127, 40.89515646058809], [-73.8952043621921, 40.89510980621541]]]]}",X092-ZN06-SOCCER-3,False,Natural,False,50.0,False,False,False,11.0,False,993.7451260697632,
Q349,False,False,False,False,False,04,False,False,Q,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.75625654564348, 40.73822412433766], [-73.75613909428554, 40.73825716578136], [-73.75617963470891, 40.73834092889761], [-73.75629595524512, 40.73830959418942], [-73.75625654564348, 40.73822412433766]]]]}",Q349-BASKETBALL-9,False,Asphalt,False,111.0,False,False,False,23.0,False,134.4187305680268,
M104,False,False,True,False,False,20,False,False,M,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.91792902824149, 40.79274976754377], [-73.91803885320068, 40.792800976116176], [-73.91818484366688, 40.79262013144797], [-73.91807501889483, 40.79256892211273], [-73.91792902824149, 40.79274976754377]]]]}",M104-ZN02-TENNIS-7,False,Clay,False,25.0,False,False,False,8.0,False,225.9550582541507,
M104,False,False,True,False,False,09,False,False,M,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.91913317831784, 40.79351105534832], [-73.91927916736951, 40.793330208413636], [-73.91916934058429, 40.79327900012682], [-73.91902335134658, 40.79345984692386], [-73.91913317831784, 40.79351105534832]]]]}",M104-ZN02-TENNIS-2,False,Rubber,False,25.0,False,False,False,8.0,False,225.95550934731943,
Q015,False,False,False,False,False,07,False,False,Q,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.8564314559573, 40.6973606300512], [-73.85630850644418, 40.69738379901783], [-73.85637400024848, 40.69758512934448], [-73.85649694892503, 40.697561961207455], [-73.8564314559573, 40.6973606300512]]]]}",Q015-ZN07-TENNIS-4,False,Asphalt,False,102.0,False,False,False,30.0,False,221.3752663643943,
Q293,False,False,False,False,False,03,False,False,Q,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.77622465322003, 40.748168654840214], [-73.77618724649948, 40.748080008079974], [-73.77606955801072, 40.748110936050686], [-73.77611121373451, 40.74819832499246], [-73.77622465322003, 40.748168654840214]]]]}",Q293-BASKETBALL-1,False,Asphalt,False,111.0,False,False,False,23.0,False,135.5252389898257,
B335,False,False,False,False,True,01,False,True,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.91188466165684, 40.636213387857225], [-73.91218942256472, 40.636022849570544], [-73.91180753330283, 40.635683561279826], [-73.91150407115022, 40.63587114405592], [-73.91188466165684, 40.636213387857225]]]]}",B335-MPPA-1,False,Asphalt,False,69.0,False,True,True,46.0,True,544.137600344676,
X141,False,False,False,False,False,01,False,False,X,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.85839181977583, 40.887885317709745], [-73.85854778410628, 40.887935413920296], [-73.858588955353, 40.8878562647595], [-73.85843291646434, 40.88780614960195], [-73.85839181977583, 40.887885317709745]]]]}",X141-HANDBALL-2,False,Asphalt,False,47.0,False,False,False,12.0,False,155.68143212874023,
X092,False,False,False,False,False,04,False,False,X,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.89835415364023, 40.888268333884106], [-73.89821761037443, 40.88822886412057], [-73.89818430812404, 40.888295516645776], [-73.89832005333716, 40.88833550622611], [-73.89835415364023, 40.888268333884106]]]]}",X092-ZN02-HANDBALL-7,False,Concrete,False,50.0,False,False,False,11.0,False,132.8602305768811,
B111,False,True,False,False,False,01,False,False,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98588506430292, 40.67336179494004], [-73.98582844134553, 40.67332962158071], [-73.9857669289468, 40.67330315955581], [-73.9857015157789, 40.6732828322225], [-73.98563325084983, 40.673268965691605], [-73.98556323167787, 40.6732617843241], [-73.98549258182321, 40.6732614017234], [-73.98542243432983, 40.67326782613647], [-73.98535391871901, 40.67328095144733], [-73.98528813260263, 40.67330056978021], [-73.98522613222411, 40.67332636429404], [-73.98516891589856, 40.67335792178723], [-73.9851173991757, 40.673394734494686], [-73.9850724101067, 40.67343621269415], [-73.98503467268482, 40.6734816892057], [-73.98503179284776, 40.67348628956251], [-73.98509820632825, 40.67351848709477], [-73.98511933973141, 40.673528732288396], [-73.98551255113692, 40.673719278328385], [-73.98557094322685, 40.67370975731674], [-73.98588506430292, 40.67336179494004]]]]}",B111-BASEBALL-1,False,Synthetic,False,78.0,True,False,False,39.0,False,604.7092312774472,
Q320,False,False,False,False,False,02,False,False,Q,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.81723893607851, 40.72942654700476], [-73.8171418165651, 40.729444450755466], [-73.81718733147143, 40.72958726744981], [-73.81728186966672, 40.729571005698006], [-73.81723893607851, 40.72942654700476]]]]}",Q320-HANDBALL-4,False,Asphalt,False,107.0,False,False,False,24.0,False,162.0591664205775,
B266,False,False,False,False,False,01,False,True,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95819773586476, 40.692261187883766], [-73.95811075638987, 40.6918516956531], [-73.95768412696583, 40.691897263126606], [-73.95777073985514, 40.692306181016455], [-73.95819773586476, 40.692261187883766]]]]}",B266-FOOTBALL-1,False,Synthetic,False,79.0,False,False,True,35.0,False,541.0423544970824,
B129,False,False,False,False,False,,False,False,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99631097410267, 40.57903031309597], [-73.99633186056312, 40.5790669056594], [-73.99638363277342, 40.57911395337903], [-73.99645338780705, 40.57914466252332], [-73.99653271066335, 40.57915532985098], [-73.99661203580806, 40.57914466731129], [-73.99668179284888, 40.579113962377455], [-73.99673357112496, 40.579066917782974], [-73.99675940842282, 40.57901586960671], [-73.99656428158754, 40.57886495771563], [-73.9964755755601, 40.5788748697987], [-73.99631097410267, 40.57903031309597]]]]}",B129-ZN02-BASEBALL-2,False,,False,60.0,False,False,False,47.0,False,343.6204612993158,
B126,True,False,False,False,False,07 HS,False,False,B,False,False,"{'type': 'MultiPolygon', 'coordinates': [[[[-74.00602311958448, 40.67296180632303], [-74.00540439852479, 40.67279483832268], [-74.005028026108, 40.673589830104774], [-74.00564125972107, 40.673756799482256], [-74.00602311958448, 40.67296180632303]]]]}",B126-ZN04-SOCCER-1,False,Natural,False,76.0,False,False,False,38.0,False,979.0260820449756,
